,Frobenius Norm,Nuclear Norm,Infty Norm,Neg Infty Norm,Neg L1 Norm,L1 Norm,Neg L2 Norm,L2 Norm,eig 1,eig 2,eig 3,eig 4,eig 5,eig 6,eig 7,eig 8,eig 9,eig 10,Taxonomy
1865,0.049812786867806824,0.013183877453145337,0.15665729622668806,0.2557613168724279,0.2557613168724281,0.15665729622668817,0.0904445622851212,0.1317320340343756,0.14785173815701405,0.15202949454017556,0.1088560203863131,0.1088560203863131,0.1443911441788261,0.11035342394930965,0.1104463291911317,0.10621839399819887,0.1222004707613992,0.123733214321041,Coronaviridae
1866,0.04978385527007079,0.013320171798519381,0.15665729622668806,0.2673868312757201,0.26738683127572027,0.15665729622668817,0.08172359519085116,0.13165400306601782,0.09714500363341778,0.1461655077796662,0.12223367915668273,0.12223367915668273,0.1262497078495376,0.09648851813613891,0.11769166422631198,0.12722501875364073,0.12722501875364073,0.1267309165630569,Coronaviridae
1867,0.05330290487711292,0.008412701043922527,0.13174418028487822,0.3139836907278767,0.3139836907278769,0.1317441802848784,0.04200365755993485,0.15062826963866505,0.1216763939763665,0.0987049089441608,0.07877377303947107,0.07877377303947107,0.08679825949412186,0.06633706784783298,0.09312398951560158,0.09552280276072744,0.09552280276072744,0.095595496099122,Coronaviridae
1868,0.049610222106499624,0.013255915511089678,0.15665729622668806,0.2557613168724279,0.2557613168724281,0.15665729622668817,0.1205750258569403,0.1314670148825412,0.18168214007713684,0.14501275854151138,0.11104275130805888,0.11104275130805888,0.1225880013089713,0.09368999571603381,0.10619317934898416,0.11870055111958965,0.11870055111958965,0.12731660931195948,Coronaviridae
1869,0.049835324490590194,0.013234984778814518,0.15670482090656052,0.2557870603366325,0.2557870603366326,0.15670482090656063,0.10615141228816423,0.13165640935170286,0.1452636537493689,0.11594471056467816,0.11630864374014815,0.11630864374014815,0.10862032157458532,0.08301495541433843,0.09691092868353501,0.11816234099027774,0.11816234099027774,0.12199580212275393,Coronaviridae
1870,0.0536415720010468,0.008703794933220071,0.13178921095126872,0.31401530406766004,0.3140153040676604,0.131789210951269,0.0642555849672434,0.15107340611788989,0.1146909419768563,0.13979908878710529,0.08232514158263006,0.0942527653388679,0.07967859167359832,0.0756937450069153,0.09310113348613118,0.08953718019179609,0.09048101050224461,0.0872863909066796,Coronaviridae
1871,0.050195018925698054,0.00642735526655433,0.09900482553313833,0.18598951170149716,0.18598951170149722,0.09900482553313839,0.024800249055185075,0.1434907999475883,0.044431811103426866,0.07819855010854876,0.05940152859813835,0.05940152859813835,0.07898235323065814,0.060363626593209575,0.0892072679540408,0.08756752263797798,0.11005505626932793,0.10616933442120287,Coronaviridae
1872,0.049633526410793494,0.013050432398057532,0.15800501497802144,0.2558128089837371,0.2558128089837372,0.15800501497802144,0.0641897127233442,0.1315368492912684,0.07921872371315868,0.14883574291341925,0.0979854848525247,0.0979854848525247,0.14269248643984195,0.1128531844261051,0.1128531844261051,0.11004684930461733,0.11004684930461733,0.11350669025205501,Coronaviridae
1873,0.04974686110823573,0.0130687559979841,0.15660978111201235,0.2557355785895586,0.25573557858955875,0.1566097811120124,0.091160589313205,0.1315775414240563,0.13121317930772655,0.10473008012970807,0.11641964949830665,0.11641964949830665,0.10689155335533658,0.0816937144663993,0.10664157226039943,0.10268736841286778,0.10268736841286778,0.15425833544975714,Coronaviridae
1874,0.04969143239932006,0.01295395081032688,0.15800501497802144,0.2674406639375433,0.26744066393754345,0.15800501497802144,0.07546061959612715,0.1319468496809736,0.15360789333030453,0.12260481044598184,0.08837610144420902,0.08837610144420902,0.11530499088076261,0.0893601707961046,0.0893601707961046,0.11942477220652896,0.11942477220652896,0.12067993830641703,Coronaviridae
1875,0.051972957603411474,0.012571541275480685,0.1602708685152927,0.25568411756157,0.25568411756157017,0.16027086851529282,0.054396579061340655,0.13881307644360608,0.041467943255249384,0.18281999253547804,0.10765936960103302,0.16966928212942087,0.14343355764403995,0.11144648622767338,0.1154415364293864,0.11102238245504832,0.11201437835462277,0.12186392694403722,Coronaviridae
1876,0.04993744018726071,0.013438623135131528,0.15800501497802144,0.2558128089837371,0.2558128089837372,0.15800501497802144,0.04624692072487644,0.13216334445530598,0.06345999447067653,0.14452690998701062,0.08510926952678491,0.0873284759455182,0.1418150698775061,0.10838461470470384,0.10905022013363509,0.1048757286238069,0.11737013516169427,0.1363625497786925,Coronaviridae
1877,0.04993572302648719,0.013543697367096541,0.15790970390449405,0.2557613168724279,0.2557613168724281,0.157909703904494,0.05532578281730862,0.13193375800356544,0.12978474920018349,0.10358995380694117,0.10876067712914386,0.10876067712914386,0.11054355350955453,0.08448481861321758,0.12209932379191965,0.1174253067206976,0.12165868982759194,0.11736327764843253,Coronaviridae
